county,year,evictions,black_evictions,renters,county_geoid,eviction_rate,black_eviction_rate,seniors_65plus,total_population,children_under18,median_income,total_owners,total_renters,white_renters,black_renters,native_renters,asian_renters,hispanic_renters,rent_burden,p_black_renters,p_white_renters,p_asian_renters,p_hispanic_renters,p_native_renters,p_renters,p_owners,p_seniors,p_children,rent_burden_ratio,displacement_risk_index
Adams,2016,82,2.404,2400,18001,0.034166666666666665,0.029317073170731706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adams,2017,75,0.7989999999999999,2400,18001,0.03125,0.010653333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adams,2018,78,2.174,2400,18001,0.0325,0.02787179487179487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adams,2019,74,0.944,2400,18001,0.030833333333333334,0.012756756756756756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adams,2020,40,0.664,2400,18001,0.016666666666666666,0.0166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adams,2021,47,1.6720000000000002,2400,18001,0.019583333333333335,0.035574468085106385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adams,2022,26,0.082,2400,18001,0.010833333333333334,0.0031538461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen,2016,6095,2014.822,45902,18003,0.13278288527732995,0.33056964725184573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen,2017,4956,1646.881,45902,18003,0.10796915167095116,0.33230044390637614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen,2018,5024,1705.248,45902,18003,0.10945056860267527,0.3394203821656051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen,2019,4820,1659.699,45902,18003,0.10500631780750294,0.3443358921161826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen,2020,2981,929.148,45902,18003,0.06494270402161126,0.311690036900369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen,2021,3212,938.925,45902,18003,0.0699751644808505,0.2923178704856787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen,2022,3874,1317.389,45902,18003,0.08439719402204697,0.34005911202891065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bartholomew,2016,652,34.41,9560,18005,0.06820083682008368,0.052776073619631894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bartholomew,2017,646,31.208000000000002,9560,18005,0.06757322175732218,0.04830959752321982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bartholomew,2018,605,22.605,9560,18005,0.06328451882845189,0.03736363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bartholomew,2019,620,29.979,9560,18005,0.06485355648535565,0.048353225806451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bartholomew,2020,388,18.813,9560,18005,0.040585774058577405,0.048487113402061854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bartholomew,2021,449,17.824,9560,18005,0.04696652719665272,0.039697104677060134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bartholomew,2022,426,22.372,9560,18005,0.044560669456066945,0.05251643192488263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benton,2016,34,0.666,835,18007,0.0407185628742515,0.01958823529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benton,2017,34,0.397,835,18007,0.0407185628742515,0.011676470588235295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benton,2018,29,0.10300000000000001,835,18007,0.03473053892215569,0.0035517241379310347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benton,2019,29,0.243,835,18007,0.03473053892215569,0.008379310344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benton,2020,26,0.133,835,18007,0.031137724550898204,0.005115384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benton,2021,27,0.094,835,18007,0.032335329341317366,0.0034814814814814817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benton,2022,18,0.045,835,18007,0.02155688622754491,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackford,2016,61,0.847,1196,18009,0.05100334448160535,0.013885245901639344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackford,2017,70,1.204,1196,18009,0.05852842809364549,0.0172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackford,2018,90,0.75,1196,18009,0.07525083612040134,0.008333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackford,2019,69,1.29,1196,18009,0.057692307692307696,0.018695652173913044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackford,2020,41,0.147,1196,18009,0.034280936454849496,0.0035853658536585363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackford,2021,55,0.258,1196,18009,0.04598662207357859,0.004690909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackford,2022,57,0.356,1196,18009,0.047658862876254184,0.006245614035087719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boone,2016,403,12.454,5388,18011,0.07479584261321455,0.030903225806451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boone,2017,364,12.396,5388,18011,0.06755753526354863,0.03405494505494506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boone,2018,327,21.196,5388,18011,0.060690423162583516,0.06481957186544343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boone,2019,306,8.869,5388,18011,0.05679287305122494,0.028983660130718954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boone,2020,179,7.237,5388,18011,0.033221974758723086,0.04043016759776536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boone,2021,201,7.337000000000001,5388,18011,0.037305122494432075,0.03650248756218906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boone,2022,225,12.049,5388,18011,0.04175946547884187,0.05355111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown,2016,39,0.195,886,18013,0.04401805869074492,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown,2017,30,0.101,886,18013,0.033860045146726865,0.0033666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown,2018,35,0.079,886,18013,0.039503386004514675,0.0022571428571428573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown,2019,40,0.145,886,18013,0.045146726862302484,0.0036249999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown,2020,16,0.058,886,18013,0.01805869074492099,0.003625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown,2021,39,0.151,886,18013,0.04401805869074492,0.0038717948717948716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown,2022,26,0.138,886,18013,0.029345372460496615,0.005307692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carroll,2016,71,1.036,1545,18015,0.045954692556634306,0.014591549295774648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carroll,2017,91,1.125,1545,18015,0.05889967637540453,0.012362637362637362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carroll,2018,106,1.008,1545,18015,0.0686084142394822,0.009509433962264151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carroll,2019,83,1.573,1545,18015,0.05372168284789644,0.018951807228915662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carroll,2020,46,1.43,1545,18015,0.02977346278317152,0.03108695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carroll,2021,59,1.387,1545,18015,0.038187702265372166,0.023508474576271185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carroll,2022,51,0.7260000000000001,1545,18015,0.03300970873786408,0.014235294117647061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cass,2016,49,2.176,3846,18017,0.012740509620384815,0.044408163265306125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cass,2017,68,1.7650000000000001,3846,18017,0.01768070722828913,0.02595588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cass,2018,88,3.2199999999999998,3846,18017,0.022880915236609463,0.03659090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cass,2019,100,5.192,3846,18017,0.026001040041601663,0.05192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cass,2020,144,5.016,3846,18017,0.0374414976599064,0.034833333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cass,2021,188,8.45,3846,18017,0.048881955278211126,0.04494680851063829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cass,2022,218,8.439,3846,18017,0.056682267290691625,0.038711009174311924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clark,2016,1174,224.917,12220,18019,0.0960720130932897,0.1915817717206133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clark,2017,1108,213.705,12220,18019,0.090671031096563,0.1928745487364621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clark,2018,1303,255.684,12220,18019,0.10662847790507365,0.19622716807367613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clark,2019,1210,214.194,12220,18019,0.09901800327332243,0.17701983471074378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clark,2020,667,131.645,12220,18019,0.05458265139116203,0.1973688155922039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clark,2021,1168,225.471,12220,18019,0.0955810147299509,0.1930402397260274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clark,2022,1210,232.112,12220,18019,0.09901800327332243,0.1918280991735537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clay,2016,115,1.701,2299,18021,0.05002174858634189,0.014791304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clay,2017,96,0.682,2299,18021,0.041757285776424534,0.0071041666666666675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clay,2018,119,1.095,2299,18021,0.05176163549369291,0.009201680672268907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clay,2019,126,0.742,2299,18021,0.0548064375815572,0.005888888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clay,2020,62,0.8220000000000001,2299,18021,0.026968247063940843,0.013258064516129034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clay,2021,79,0.657,2299,18021,0.03436276642018269,0.008316455696202532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clay,2022,100,0.895,2299,18021,0.04349717268377556,0.00895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clinton,2016,281,3.518,3375,18023,0.08325925925925926,0.012519572953736654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clinton,2017,363,5.172,3375,18023,0.10755555555555556,0.01424793388429752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clinton,2018,299,9.435,3375,18023,0.0885925925925926,0.0315551839464883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clinton,2019,319,6.633,3375,18023,0.09451851851851852,0.02079310344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clinton,2020,201,3.079,3375,18023,0.059555555555555556,0.015318407960199006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clinton,2021,198,5.611,3375,18023,0.058666666666666666,0.028338383838383836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clinton,2022,221,5.0200000000000005,3375,18023,0.06548148148148149,0.022714932126696834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crawford,2016,9,0.041,751,18025,0.011984021304926764,0.004555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crawford,2017,29,0.079,751,18025,0.03861517976031957,0.0027241379310344828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crawford,2018,24,0.307,751,18025,0.03195739014647137,0.012791666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crawford,2019,25,0.093,751,18025,0.033288948069241014,0.0037199999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crawford,2020,25,0.34500000000000003,751,18025,0.033288948069241014,0.013800000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crawford,2021,30,0.041999999999999996,751,18025,0.03994673768308921,0.0013999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crawford,2022,24,0.245,751,18025,0.03195739014647137,0.010208333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daviess,2016,66,4.3870000000000005,3526,18027,0.01871809415768576,0.06646969696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daviess,2017,65,6.735,3526,18027,0.0184344866704481,0.10361538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daviess,2018,83,3.985,3526,18027,0.023539421440726037,0.048012048192771085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daviess,2019,72,5.61,3526,18027,0.02041973908111174,0.07791666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daviess,2020,43,1.112,3526,18027,0.012195121951219513,0.025860465116279072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daviess,2021,73,5.498,3526,18027,0.020703346568349403,0.07531506849315069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daviess,2022,38,1.384,3526,18027,0.010777084515031198,0.036421052631578944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeKalb,2016,610,4.137,3210,18033,0.19003115264797507,0.006781967213114753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeKalb,2017,520,6.417,3210,18033,0.16199376947040497,0.012340384615384614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeKalb,2018,486,2.89,3210,18033,0.15140186915887852,0.005946502057613169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeKalb,2019,490,3.589,3210,18033,0.1526479750778816,0.007324489795918368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeKalb,2020,232,2.012,3210,18033,0.07227414330218068,0.008672413793103448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeKalb,2021,289,2.325,3210,18033,0.09003115264797508,0.008044982698961938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeKalb,2022,259,2.192,3210,18033,0.08068535825545171,0.008463320463320463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dearborn,2016,8,0.044,3334,18029,0.0023995200959808036,0.0055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dearborn,2017,103,1.193,3334,18029,0.03089382123575285,0.01158252427184466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dearborn,2018,174,2.301,3334,18029,0.052189562087582485,0.013224137931034484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dearborn,2019,222,3.4650000000000003,3334,18029,0.0665866826634673,0.01560810810810811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dearborn,2020,179,1.7990000000000002,3334,18029,0.053689262147570485,0.01005027932960894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dearborn,2021,161,2.339,3334,18029,0.048290341931613676,0.014527950310559007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dearborn,2022,129,1.185,3334,18029,0.03869226154769046,0.009186046511627908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Decatur,2016,157,1.976,2900,18031,0.05413793103448276,0.012585987261146497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Decatur,2017,160,0.802,2900,18031,0.05517241379310345,0.0050125000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Decatur,2018,199,0.976,2900,18031,0.06862068965517241,0.0049045226130653265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Decatur,2019,176,0.775,2900,18031,0.060689655172413794,0.004403409090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Decatur,2020,108,0.456,2900,18031,0.037241379310344824,0.004222222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Decatur,2021,136,0.958,2900,18031,0.04689655172413793,0.007044117647058823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Decatur,2022,122,1.204,2900,18031,0.04206896551724138,0.009868852459016393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,2016,1119,189.936,15989,18035,0.0699856151103884,0.1697372654155496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,2017,1124,224.657,15989,18035,0.07029833010194508,0.19987277580071175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,2018,1054,194.55,15989,18035,0.06592032022015136,0.18458254269449717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,2019,1154,217.262,15989,18035,0.07217462005128526,0.1882686308492201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,2020,663,121.761,15989,18035,0.041466007880417786,0.18365158371040724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,2021,854,134.682,15989,18035,0.05341172055788355,0.15770725995316157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,2022,775,137.75300000000001,15989,18035,0.04847082369128776,0.17774580645161292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dubois,2016,152,1.629,3802,18037,0.039978958442924775,0.010717105263157894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dubois,2017,158,1.948,3802,18037,0.041557075223566546,0.012329113924050632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
